LED #,LED PWM (%),LED current (%),Duration (s)
2,100,28.25730317,0.002
2,100,28.20074021,0.002
2,100,28.14421167,0.002
2,100,28.08771764,0.002
2,100,28.03125822,0.002
2,100,27.97483348,0.002
2,100,27.91844353,0.002
2,100,27.86208845,0.002
2,100,27.80576832,0.002
2,100,27.74948325,0.002
2,100,27.69323331,0.002
2,100,27.6370186,0.002
2,100,27.5808392,0.002
2,100,27.5246952,0.002
2,100,27.46858669,0.002
2,100,27.41251377,0.002
2,100,27.35647651,0.002
2,100,27.30047501,0.002
2,100,27.24450936,0.002
2,100,27.18857964,0.002
2,100,27.13268594,0.002
2,100,27.07682836,0.002
2,100,27.02100697,0.002
2,100,26.96522187,0.002
2,100,26.90947314,0.002
2,100,26.85376088,0.002
2,100,26.79808517,0.002
2,100,26.7424461,0.002
2,100,26.68684375,0.002
2,100,26.63127822,0.002
2,100,26.57574959,0.002
2,100,26.52025795,0.002
2,100,26.46480339,0.002
2,100,26.409386,0.002
2,100,26.35400585,0.002
2,100,26.29866305,0.002
2,100,26.24335768,0.002
2,100,26.18808982,0.002
2,100,26.13285956,0.002
2,100,26.07766699,0.002
2,100,26.0225122,0.002
2,100,25.96739527,0.002
2,100,25.91231629,0.002
2,100,25.85727536,0.002
2,100,25.80227254,0.002
2,100,25.74730794,0.002
2,100,25.69238163,0.002
2,100,25.63749371,0.002
2,100,25.58264427,0.002
2,100,25.52783338,0.002
2,100,25.47306113,0.002
2,100,25.41832762,0.002
2,100,25.36363292,0.002
2,100,25.30897713,0.002
2,100,25.25436033,0.002
2,100,25.19978261,0.002
2,100,25.14524405,0.002
2,100,25.09074473,0.002
2,100,25.03628476,0.002
2,100,24.9818642,0.002
2,100,24.92748315,0.002
2,100,24.8731417,0.002
2,100,24.81883992,0.002
2,100,24.76457791,0.002
2,100,24.71035574,0.002
2,100,24.65617352,0.002
2,100,24.60203131,0.002
2,100,24.54792921,0.002
2,100,24.49386731,0.002
2,100,24.43984568,0.002
2,100,24.38586441,0.002
2,100,24.33192359,0.002
2,100,24.27802331,0.002
2,100,24.22416365,0.002
2,100,24.17034468,0.002
2,100,24.11656651,0.002
2,100,24.06282921,0.002
2,100,24.00913287,0.002
2,100,23.95547757,0.002
2,100,23.9018634,0.002
2,100,23.84829044,0.002
2,100,23.79475878,0.002
2,100,23.7412685,0.002
2,100,23.68781969,0.002
2,100,23.63441243,0.002
2,100,23.5810468,0.002
2,100,23.52772289,0.002
2,100,23.47444078,0.002
2,100,23.42120057,0.002
2,100,23.36800232,0.002
2,100,23.31484613,0.002
2,100,23.26173208,0.002
2,100,23.20866025,0.002
2,100,23.15563073,0.002
2,100,23.1026436,0.002
2,100,23.04969895,0.002
2,100,22.99679685,0.002
2,100,22.94393739,0.002
2,100,22.89112066,0.002
2,100,22.83834674,0.002
2,100,22.78561571,0.002
2,100,22.73292766,0.002
2,100,22.68028266,0.002
2,100,22.62768081,0.002
2,100,22.57512218,0.002
2,100,22.52260686,0.002
2,100,22.47013493,0.002
2,100,22.41770647,0.002
2,100,22.36532157,0.002
2,100,22.3129803,0.002
2,100,22.26068276,0.002
2,100,22.20842903,0.002
2,100,22.15621918,0.002
2,100,22.10405329,0.002
2,100,22.05193146,0.002
2,100,21.99985377,0.002
2,100,21.94782029,0.002
2,100,21.89583111,0.002
2,100,21.84388631,0.002
2,100,21.79198597,0.002
2,100,21.74013017,0.002
2,100,21.688319,0.002
2,100,21.63655254,0.002
2,100,21.58483087,0.002
2,100,21.53315407,0.002
2,100,21.48152223,0.002
2,100,21.42993542,0.002
2,100,21.37839372,0.002
2,100,21.32689722,0.002
2,100,21.275446,0.002
2,100,21.22404014,0.002
2,100,21.17267972,0.002
2,100,21.12136483,0.002
2,100,21.07009554,0.002
2,100,21.01887193,0.002
2,100,20.96769408,0.002
2,100,20.91656209,0.002
2,100,20.86547602,0.002
2,100,20.81443595,0.002
2,100,20.76344198,0.002
2,100,20.71249417,0.002
2,100,20.66159261,0.002
2,100,20.61073739,0.002
2,100,20.55992857,0.002
2,100,20.50916624,0.002
2,100,20.45845048,0.002
2,100,20.40778137,0.002
2,100,20.35715899,0.002
2,100,20.30658342,0.002
2,100,20.25605475,0.002
2,100,20.20557304,0.002
2,100,20.15513838,0.002
2,100,20.10475085,0.002
2,100,20.05441053,0.002
2,100,20.00411749,0.002
2,100,19.95387183,0.002
2,100,19.90367361,0.002
2,100,19.85352292,0.002
2,100,19.80341983,0.002
2,100,19.75336443,0.002
2,100,19.70335679,0.002
2,100,19.65339699,0.002
2,100,19.60348512,0.002
2,100,19.55362124,0.002
2,100,19.50380544,0.002
2,100,19.45403781,0.002
2,100,19.4043184,0.002
2,100,19.35464732,0.002
2,100,19.30502462,0.002
2,100,19.2554504,0.002
2,100,19.20592473,0.002
2,100,19.15644768,0.002
2,100,19.10701935,0.002
2,100,19.05763979,0.002
2,100,19.0083091,0.002
2,100,18.95902735,0.002
2,100,18.90979461,0.002
2,100,18.86061098,0.002
2,100,18.81147651,0.002
2,100,18.7623913,0.002
2,100,18.71335541,0.002
2,100,18.66436893,0.002
2,100,18.61543194,0.002
2,100,18.5665445,0.002
2,100,18.5177067,0.002
2,100,18.46891862,0.002
2,100,18.42018033,0.002
2,100,18.3714919,0.002
2,100,18.32285343,0.002
2,100,18.27426497,0.002
2,100,18.22572662,0.002
2,100,18.17723844,0.002
2,100,18.12880051,0.002
2,100,18.08041291,0.002
2,100,18.03207572,0.002
2,100,17.98378901,0.002
2,100,17.93555286,0.002
2,100,17.88736734,0.002
2,100,17.83923253,0.002
2,100,17.79114851,0.002
2,100,17.74311535,0.002
2,100,17.69513313,0.002
2,100,17.64720192,0.002
2,100,17.5993218,0.002
2,100,17.55149285,0.002
2,100,17.50371514,0.002
2,100,17.45598874,0.002
2,100,17.40831373,0.002
2,100,17.3606902,0.002
2,100,17.3131182,0.002
2,100,17.26559782,0.002
2,100,17.21812913,0.002
2,100,17.17071221,0.002
2,100,17.12334713,0.002
2,100,17.07603397,0.002
2,100,17.0287728,0.002
2,100,16.9815637,0.002
2,100,16.93440673,0.002
2,100,16.88730199,0.002
2,100,16.84024953,0.002
2,100,16.79324943,0.002
2,100,16.74630177,0.002
2,100,16.69940663,0.002
2,100,16.65256407,0.002
2,100,16.60577417,0.002
2,100,16.55903701,0.002
2,100,16.51235265,0.002
2,100,16.46572117,0.002
2,100,16.41914265,0.002
2,100,16.37261716,0.002
2,100,16.32614477,0.002
2,100,16.27972556,0.002
2,100,16.23335959,0.002
2,100,16.18704695,0.002
2,100,16.1407877,0.002
2,100,16.09458193,0.002
2,100,16.04842969,0.002
2,100,16.00233106,0.002
2,100,15.95628613,0.002
2,100,15.91029495,0.002
2,100,15.86435761,0.002
2,100,15.81847417,0.002
2,100,15.7726447,0.002
2,100,15.72686929,0.002
2,100,15.681148,0.002
2,100,15.6354809,0.002
2,100,15.58986807,0.002
2,100,15.54430958,0.002
2,100,15.4988055,0.002
2,100,15.4533559,0.002
2,100,15.40796085,0.002
2,100,15.36262043,0.002
2,100,15.31733471,0.002
2,100,15.27210375,0.002
2,100,15.22692764,0.002
2,100,15.18180644,0.002
2,100,15.13674022,0.002
2,100,15.09172905,0.002
2,100,15.04677301,0.002
2,100,15.00187216,0.002
2,100,14.95702658,0.002
2,100,14.91223634,0.002
2,100,14.86750151,0.002
2,100,14.82282216,0.002
2,100,14.77819835,0.002
2,100,14.73363017,0.002
2,100,14.68911767,0.002
2,100,14.64466094,0.002
2,100,14.60026004,0.002
2,100,14.55591504,0.002
2,100,14.51162601,0.002
2,100,14.46739302,0.002
2,100,14.42321614,0.002
2,100,14.37909544,0.002
2,100,14.33503099,0.002
2,100,14.29102287,0.002
2,100,14.24707113,0.002
2,100,14.20317585,0.002
2,100,14.1593371,0.002
2,100,14.11555494,0.002
2,100,14.07182946,0.002
2,100,14.0281607,0.002
2,100,13.98454876,0.002
2,100,13.94099368,0.002
2,100,13.89749555,0.002
2,100,13.85405443,0.002
2,100,13.81067038,0.002
2,100,13.76734349,0.002
2,100,13.72407381,0.002
2,100,13.68086142,0.002
2,100,13.63770638,0.002
2,100,13.59460876,0.002
2,100,13.55156863,0.002
2,100,13.50858606,0.002
2,100,13.46566111,0.002
2,100,13.42279385,0.002
2,100,13.37998436,0.002
2,100,13.33723269,0.002
2,100,13.29453892,0.002
2,100,13.25190311,0.002
2,100,13.20932533,0.002
2,100,13.16680565,0.002
2,100,13.12434413,0.002
2,100,13.08194085,0.002
2,100,13.03959586,0.002
2,100,12.99730924,0.002
2,100,12.95508105,0.002
2,100,12.91291136,0.002
2,100,12.87080024,0.002
2,100,12.82874775,0.002
2,100,12.78675395,0.002
2,100,12.74481893,0.002
2,100,12.70294273,0.002
2,100,12.66112543,0.002
2,100,12.61936709,0.002
2,100,12.57766778,0.002
2,100,12.53602757,0.002
2,100,12.49444652,0.002
2,100,12.45292469,0.002
2,100,12.41146216,0.002
2,100,12.37005898,0.002
2,100,12.32871523,0.002
2,100,12.28743096,0.002
2,100,12.24620625,0.002
2,100,12.20504116,0.002
2,100,12.16393575,0.002
2,100,12.12289008,0.002
2,100,12.08190424,0.002
2,100,12.04097826,0.002
2,100,12.00011224,0.002
2,100,11.95930621,0.002
2,100,11.91856026,0.002
2,100,11.87787445,0.002
2,100,11.83724884,0.002
2,100,11.79668348,0.002
2,100,11.75617846,0.002
2,100,11.71573383,0.002
2,100,11.67534966,0.002
2,100,11.63502601,0.002
2,100,11.59476294,0.002
2,100,11.55456051,0.002
2,100,11.5144188,0.002
2,100,11.47433786,0.002
2,100,11.43431776,0.002
2,100,11.39435856,0.002
2,100,11.35446032,0.002
2,100,11.31462311,0.002
2,100,11.27484699,0.002
2,100,11.23513202,0.002
2,100,11.19547827,0.002
2,100,11.15588579,0.002
2,100,11.11635466,0.002
2,100,11.07688492,0.002
2,100,11.03747665,0.002
2,100,10.99812991,0.002
2,100,10.95884476,0.002
2,100,10.91962126,0.002
2,100,10.88045947,0.002
2,100,10.84135946,0.002
2,100,10.80232128,0.002
2,100,10.76334501,0.002
2,100,10.72443069,0.002
2,100,10.68557839,0.002
2,100,10.64678818,0.002
2,100,10.60806011,0.002
2,100,10.56939425,0.002
2,100,10.53079065,0.002
2,100,10.49224938,0.002
2,100,10.4537705,0.002
2,100,10.41535407,0.002
2,100,10.37700014,0.002
2,100,10.33870879,0.002
2,100,10.30048007,0.002
2,100,10.26231404,0.002
2,100,10.22421076,0.002
2,100,10.18617029,0.002
2,100,10.14819269,0.002
2,100,10.11027802,0.002
2,100,10.07242635,0.002
2,100,10.03463772,0.002
2,100,9.996912212,0.002
2,100,9.959249869,0.002
2,100,9.921650756,0.002
2,100,9.884114933,0.002
2,100,9.846642458,0.002
2,100,9.80923339,0.002
2,100,9.77188779,0.002
2,100,9.734605714,0.002
2,100,9.697387224,0.002
2,100,9.660232377,0.002
2,100,9.623141231,0.002
2,100,9.586113847,0.002
2,100,9.549150281,0.002
2,100,9.512250593,0.002
2,100,9.475414841,0.002
2,100,9.438643082,0.002
2,100,9.401935375,0.002
2,100,9.365291778,0.002
2,100,9.328712349,0.002
2,100,9.292197146,0.002
2,100,9.255746225,0.002
2,100,9.219359646,0.002
2,100,9.183037464,0.002
2,100,9.146779738,0.002
2,100,9.110586525,0.002
2,100,9.074457882,0.002
2,100,9.038393866,0.002
2,100,9.002394534,0.002
2,100,8.966459942,0.002
2,100,8.930590149,0.002
2,100,8.894785209,0.002
2,100,8.85904518,0.002
2,100,8.823370119,0.002
2,100,8.78776008,0.002
2,100,8.752215122,0.002
2,100,8.7167353,0.002
2,100,8.681320669,0.002
2,100,8.645971286,0.002
2,100,8.610687207,0.002
2,100,8.575468487,0.002
2,100,8.540315183,0.002
2,100,8.505227349,0.002
2,100,8.47020504,0.002
2,100,8.435248313,0.002
2,100,8.400357222,0.002
2,100,8.365531823,0.002
2,100,8.330772171,0.002
2,100,8.296078319,0.002
2,100,8.261450324,0.002
2,100,8.22688824,0.002
2,100,8.192392121,0.002
2,100,8.157962022,0.002
2,100,8.123597998,0.002
2,100,8.089300102,0.002
2,100,8.055068389,0.002
2,100,8.020902912,0.002
2,100,7.986803726,0.002
2,100,7.952770885,0.002
2,100,7.918804442,0.002
2,100,7.884904451,0.002
2,100,7.851070966,0.002
2,100,7.817304039,0.002
2,100,7.783603725,0.002
2,100,7.749970076,0.002
2,100,7.716403146,0.002
2,100,7.682902987,0.002
2,100,7.649469653,0.002
2,100,7.616103196,0.002
2,100,7.582803669,0.002
2,100,7.549571124,0.002
2,100,7.516405615,0.002
2,100,7.483307193,0.002
2,100,7.45027591,0.002
2,100,7.41731182,0.002
2,100,7.384414973,0.002
2,100,7.351585422,0.002
2,100,7.318823219,0.002
2,100,7.286128415,0.002
2,100,7.253501062,0.002
2,100,7.220941212,0.002
2,100,7.188448916,0.002
2,100,7.156024225,0.002
2,100,7.12366719,0.002
2,100,7.091377863,0.002
2,100,7.059156295,0.002
2,100,7.027002536,0.002
2,100,6.994916638,0.002
2,100,6.96289865,0.002
2,100,6.930948624,0.002
2,100,6.899066609,0.002
2,100,6.867252657,0.002
2,100,6.835506817,0.002
2,100,6.80382914,0.002
2,100,6.772219676,0.002
2,100,6.740678474,0.002
2,100,6.709205585,0.002
2,100,6.677801057,0.002
2,100,6.646464942,0.002
2,100,6.615197287,0.002
2,100,6.583998143,0.002
2,100,6.552867559,0.002
2,100,6.521805584,0.002
2,100,6.490812267,0.002
2,100,6.459887656,0.002
2,100,6.429031802,0.002
2,100,6.398244752,0.002
2,100,6.367526555,0.002
2,100,6.33687726,0.002
2,100,6.306296914,0.002
2,100,6.275785567,0.002
2,100,6.245343267,0.002
2,100,6.214970061,0.002
2,100,6.184665998,0.002
2,100,6.154431125,0.002
2,100,6.12426549,0.002
2,100,6.094169141,0.002
2,100,6.064142125,0.002
2,100,6.03418449,0.002
2,100,6.004296284,0.002
2,100,5.974477552,0.002
2,100,5.944728342,0.002
2,100,5.915048702,0.002
2,100,5.885438678,0.002
2,100,5.855898317,0.002
2,100,5.826427666,0.002
2,100,5.79702677,0.002
2,100,5.767695677,0.002
2,100,5.738434433,0.002
2,100,5.709243084,0.002
2,100,5.680121677,0.002
2,100,5.651070256,0.002
2,100,5.622088868,0.002
2,100,5.593177559,0.002
2,100,5.564336375,0.002
2,100,5.53556536,0.002
2,100,5.506864561,0.002
2,100,5.478234023,0.002
2,100,5.449673791,0.002
2,100,5.421183909,0.002
2,100,5.392764424,0.002
2,100,5.36441538,0.002
2,100,5.336136821,0.002
2,100,5.307928792,0.002
2,100,5.279791339,0.002
2,100,5.251724505,0.002
2,100,5.223728334,0.002
2,100,5.195802872,0.002
2,100,5.167948161,0.002
2,100,5.140164246,0.002
2,100,5.112451171,0.002
2,100,5.084808979,0.002
2,100,5.057237715,0.002
2,100,5.029737422,0.002
2,100,5.002308142,0.002
2,100,4.974949921,0.002
2,100,4.947662799,0.002
2,100,4.920446822,0.002
2,100,4.893302032,0.002
2,100,4.866228471,0.002
2,100,4.839226182,0.002
2,100,4.812295209,0.002
2,100,4.785435593,0.002
2,100,4.758647377,0.002
2,100,4.731930603,0.002
2,100,4.705285314,0.002
2,100,4.678711551,0.002
2,100,4.652209357,0.002
2,100,4.625778773,0.002
2,100,4.599419841,0.002
2,100,4.573132603,0.002
2,100,4.5469171,0.002
2,100,4.520773374,0.002
2,100,4.494701466,0.002
2,100,4.468701417,0.002
2,100,4.442773267,0.002
2,100,4.416917059,0.002
2,100,4.391132833,0.002
2,100,4.36542063,0.002
2,100,4.33978049,0.002
2,100,4.314212453,0.002
2,100,4.288716561,0.002
2,100,4.263292853,0.002
2,100,4.237941369,0.002
2,100,4.21266215,0.002
2,100,4.187455235,0.002
2,100,4.162320665,0.002
2,100,4.137258479,0.002
2,100,4.112268716,0.002
2,100,4.087351416,0.002
2,100,4.062506618,0.002
2,100,4.037734363,0.002
2,100,4.013034687,0.002
2,100,3.988407632,0.002
2,100,3.963853235,0.002
2,100,3.939371535,0.002
2,100,3.914962572,0.002
2,100,3.890626383,0.002
2,100,3.866363006,0.002
2,100,3.842172482,0.002
2,100,3.818054847,0.002
2,100,3.794010139,0.002
2,100,3.770038397,0.002
2,100,3.746139658,0.002
2,100,3.722313961,0.002
2,100,3.698561342,0.002
2,100,3.67488184,0.002
2,100,3.651275491,0.002
2,100,3.627742333,0.002
2,100,3.604282404,0.002
2,100,3.580895739,0.002
2,100,3.557582377,0.002
2,100,3.534342353,0.002
2,100,3.511175706,0.002
2,100,3.48808247,0.002
2,100,3.465062683,0.002
2,100,3.442116381,0.002
2,100,3.4192436,0.002
2,100,3.396444377,0.002
2,100,3.373718747,0.002
2,100,3.351066746,0.002
2,100,3.328488411,0.002
2,100,3.305983776,0.002
2,100,3.283552877,0.002
2,100,3.26119575,0.002
2,100,3.23891243,0.002
2,100,3.216702952,0.002
2,100,3.194567351,0.002
2,100,3.172505663,0.002
2,100,3.150517921,0.002
2,100,3.128604161,0.002
2,100,3.106764418,0.002
2,100,3.084998725,0.002
2,100,3.063307117,0.002
2,100,3.041689629,0.002
2,100,3.020146295,0.002
2,100,2.998677148,0.002
2,100,2.977282222,0.002
2,100,2.955961552,0.002
2,100,2.934715171,0.002
2,100,2.913543112,0.002
2,100,2.89244541,0.002
2,100,2.871422096,0.002
2,100,2.850473205,0.002
2,100,2.82959877,0.002
2,100,2.808798823,0.002
2,100,2.788073397,0.002
2,100,2.767422526,0.002
2,100,2.746846241,0.002
2,100,2.726344575,0.002
2,100,2.705917561,0.002
2,100,2.685565231,0.002
2,100,2.665287617,0.002
2,100,2.64508475,0.002
2,100,2.624956664,0.002
2,100,2.604903389,0.002
2,100,2.584924957,0.002
2,100,2.565021401,0.002
2,100,2.54519275,0.002
2,100,2.525439038,0.002
2,100,2.505760294,0.002
2,100,2.48615655,0.002
2,100,2.466627837,0.002
2,100,2.447174185,0.002
2,100,2.427795626,0.002
2,100,2.40849219,0.002
2,100,2.389263908,0.002
2,100,2.370110809,0.002
2,100,2.351032924,0.002
2,100,2.332030284,0.002
2,100,2.313102918,0.002
2,100,2.294250855,0.002
2,100,2.275474127,0.002
2,100,2.256772763,0.002
2,100,2.238146791,0.002
2,100,2.219596242,0.002
2,100,2.201121145,0.002
2,100,2.182721528,0.002
2,100,2.164397422,0.002
2,100,2.146148855,0.002
2,100,2.127975855,0.002
2,100,2.109878452,0.002
2,100,2.091856674,0.002
2,100,2.073910549,0.002
2,100,2.056040106,0.002
2,100,2.038245374,0.002
2,100,2.020526379,0.002
2,100,2.002883151,0.002
2,100,1.985315716,0.002
2,100,1.967824103,0.002
2,100,1.95040834,0.002
2,100,1.933068454,0.002
2,100,1.915804471,0.002
2,100,1.898616421,0.002
2,100,1.881504329,0.002
2,100,1.864468222,0.002
2,100,1.847508128,0.002
2,100,1.830624074,0.002
2,100,1.813816085,0.002
2,100,1.79708419,0.002
2,100,1.780428413,0.002
2,100,1.763848781,0.002
2,100,1.747345321,0.002
2,100,1.730918058,0.002
2,100,1.714567019,0.002
2,100,1.698292229,0.002
2,100,1.682093714,0.002
2,100,1.6659715,0.002
2,100,1.649925612,0.002
2,100,1.633956075,0.002
2,100,1.618062915,0.002
2,100,1.602246156,0.002
2,100,1.586505824,0.002
2,100,1.570841944,0.002
2,100,1.555254539,0.002
2,100,1.539743636,0.002
2,100,1.524309258,0.002
2,100,1.50895143,0.002
2,100,1.493670175,0.002
2,100,1.478465519,0.002
2,100,1.463337485,0.002
2,100,1.448286097,0.002
2,100,1.433311379,0.002
2,100,1.418413354,0.002
2,100,1.403592046,0.002
2,100,1.388847479,0.002
2,100,1.374179675,0.002
2,100,1.359588658,0.002
2,100,1.345074451,0.002
2,100,1.330637076,0.002
2,100,1.316276558,0.002
2,100,1.301992917,0.002
2,100,1.287786177,0.002
2,100,1.273656361,0.002
2,100,1.25960349,0.002
2,100,1.245627586,0.002
2,100,1.231728673,0.002
2,100,1.217906771,0.002
2,100,1.204161903,0.002
2,100,1.19049409,0.002
2,100,1.176903354,0.002
2,100,1.163389717,0.002
2,100,1.149953199,0.002
2,100,1.136593822,0.002
2,100,1.123311607,0.002
2,100,1.110106574,0.002
2,100,1.096978746,0.002
2,100,1.083928142,0.002
2,100,1.070954784,0.002
2,100,1.058058691,0.002
2,100,1.045239884,0.002
2,100,1.032498383,0.002
2,100,1.019834209,0.002
2,100,1.007247381,0.002
2,100,0.994737919,0.002
2,100,0.982305843,0.002
2,100,0.969951173,0.002
2,100,0.957673928,0.002
2,100,0.945474128,0.002
2,100,0.933351791,0.002
2,100,0.921306937,0.002
2,100,0.909339586,0.002
2,100,0.897449755,0.002
2,100,0.885637464,0.002
2,100,0.873902731,0.002
2,100,0.862245574,0.002
2,100,0.850666013,0.002
2,100,0.839164066,0.002
2,100,0.82773975,0.002
2,100,0.816393084,0.002
2,100,0.805124086,0.002
2,100,0.793932773,0.002
2,100,0.782819163,0.002
2,100,0.771783274,0.002
2,100,0.760825122,0.002
2,100,0.749944727,0.002
2,100,0.739142103,0.002
2,100,0.72841727,0.002
2,100,0.717770243,0.002
2,100,0.707201039,0.002
2,100,0.696709675,0.002
2,100,0.686296168,0.002
2,100,0.675960534,0.002
2,100,0.66570279,0.002
2,100,0.655522951,0.002
2,100,0.645421033,0.002
2,100,0.635397054,0.002
2,100,0.625451027,0.002
2,100,0.61558297,0.002
2,100,0.605792898,0.002
2,100,0.596080826,0.002
2,100,0.586446769,0.002
2,100,0.576890743,0.002
2,100,0.567412763,0.002
2,100,0.558012844,0.002
2,100,0.548691,0.002
2,100,0.539447247,0.002
2,100,0.530281599,0.002
2,100,0.52119407,0.002
2,100,0.512184675,0.002
2,100,0.503253428,0.002
2,100,0.494400343,0.002
2,100,0.485625434,0.002
2,100,0.476928715,0.002
2,100,0.4683102,0.002
2,100,0.459769902,0.002
2,100,0.451307835,0.002
2,100,0.442924012,0.002
2,100,0.434618447,0.002
2,100,0.426391151,0.002
2,100,0.41824214,0.002
2,100,0.410171425,0.002
2,100,0.402179019,0.002
2,100,0.394264934,0.002
2,100,0.386429184,0.002
2,100,0.378671781,0.002
2,100,0.370992736,0.002
2,100,0.363392062,0.002
2,100,0.355869772,0.002
2,100,0.348425876,0.002
2,100,0.341060386,0.002
2,100,0.333773315,0.002
2,100,0.326564674,0.002
2,100,0.319434474,0.002
2,100,0.312382726,0.002
2,100,0.305409442,0.002
2,100,0.298514632,0.002
2,100,0.291698308,0.002
2,100,0.28496048,0.002
2,100,0.278301159,0.002
2,100,0.271720355,0.002
2,100,0.265218079,0.002
2,100,0.258794341,0.002
2,100,0.252449151,0.002
2,100,0.246182519,0.002
2,100,0.239994455,0.002
2,100,0.23388497,0.002
2,100,0.227854071,0.002
2,100,0.22190177,0.002
2,100,0.216028075,0.002
2,100,0.210232996,0.002
2,100,0.204516541,0.002
2,100,0.198878721,0.002
2,100,0.193319543,0.002
2,100,0.187839017,0.002
2,100,0.182437151,0.002
2,100,0.177113953,0.002
2,100,0.171869433,0.002
2,100,0.166703598,0.002
2,100,0.161616457,0.002
2,100,0.156608018,0.002
2,100,0.151678287,0.002
2,100,0.146827275,0.002
2,100,0.142054987,0.002
2,100,0.137361432,0.002
2,100,0.132746616,0.002
2,100,0.128210548,0.002
2,100,0.123753234,0.002
2,100,0.119374682,0.002
2,100,0.115074898,0.002
2,100,0.110853889,0.002
2,100,0.106711662,0.002
2,100,0.102648223,0.002
2,100,0.098663579,0.002
2,100,0.094757735,0.002
2,100,0.090930699,0.002
2,100,0.087182477,0.002
2,100,0.083513073,0.002
2,100,0.079922495,0.002
2,100,0.076410747,0.002
2,100,0.072977835,0.002
2,100,0.069623764,0.002
2,100,0.066348541,0.002
2,100,0.06315217,0.002
2,100,0.060034655,0.002
2,100,0.056996003,0.002
2,100,0.054036218,0.002
2,100,0.051155304,0.002
2,100,0.048353266,0.002
2,100,0.045630109,0.002
2,100,0.042985836,0.002
2,100,0.040420452,0.002
2,100,0.037933962,0.002
2,100,0.035526368,0.002
2,100,0.033197675,0.002
2,100,0.030947886,0.002
2,100,0.028777006,0.002
2,100,0.026685036,0.002
2,100,0.024671982,0.002
2,100,0.022737845,0.002
2,100,0.020882629,0.002
2,100,0.019106337,0.002
2,100,0.017408972,0.002
2,100,0.015790536,0.002
2,100,0.014251032,0.002
2,100,0.012790462,0.002
2,100,0.011408829,0.002
2,100,0.010106134,0.002
2,100,0.008882381,0.002
2,100,0.00773757,0.002
2,100,0.006671704,0.002
2,100,0.005684784,0.002
2,100,0.004776812,0.002
2,100,0.00394779,0.002
2,100,0.003197718,0.002
2,100,0.002526597,0.002
2,100,0.00193443,0.002
2,100,0.001421216,0.002
2,100,0.000986957,0.002
2,100,0.000631653,0.002
2,100,0.000355305,0.002
2,100,0.000157914,0.002
2,100,3.94784E-05,0.002
2,100,0,0.002
2,100,3.94784E-05,0.002
2,100,0.000157914,0.002
2,100,0.000355305,0.002
2,100,0.000631653,0.002
2,100,0.000986957,0.002
2,100,0.001421216,0.002
2,100,0.00193443,0.002
2,100,0.002526597,0.002
2,100,0.003197718,0.002
2,100,0.00394779,0.002
2,100,0.004776812,0.002
2,100,0.005684784,0.002
2,100,0.006671704,0.002
2,100,0.00773757,0.002
2,100,0.008882381,0.002
2,100,0.010106134,0.002
2,100,0.011408829,0.002
2,100,0.012790462,0.002
2,100,0.014251032,0.002
2,100,0.015790536,0.002
2,100,0.017408972,0.002
2,100,0.019106337,0.002
2,100,0.020882629,0.002
2,100,0.022737845,0.002
2,100,0.024671982,0.002
2,100,0.026685036,0.002
2,100,0.028777006,0.002
2,100,0.030947886,0.002
2,100,0.033197675,0.002
2,100,0.035526368,0.002
2,100,0.037933962,0.002
2,100,0.040420452,0.002
2,100,0.042985836,0.002
2,100,0.045630109,0.002
2,100,0.048353266,0.002
2,100,0.051155304,0.002
2,100,0.054036218,0.002
2,100,0.056996003,0.002
2,100,0.060034655,0.002
2,100,0.06315217,0.002
2,100,0.066348541,0.002
2,100,0.069623764,0.002
2,100,0.072977835,0.002
2,100,0.076410747,0.002
2,100,0.079922495,0.002
2,100,0.083513073,0.002
2,100,0.087182477,0.002
2,100,0.090930699,0.002
2,100,0.094757735,0.002
2,100,0.098663579,0.002
2,100,0.102648223,0.002
2,100,0.106711662,0.002
2,100,0.110853889,0.002
2,100,0.115074898,0.002
2,100,0.119374682,0.002
2,100,0.123753234,0.002
2,100,0.128210548,0.002
2,100,0.132746616,0.002
2,100,0.137361432,0.002
2,100,0.142054987,0.002
2,100,0.146827275,0.002
2,100,0.151678287,0.002
2,100,0.156608018,0.002
2,100,0.161616457,0.002
2,100,0.166703598,0.002
2,100,0.171869433,0.002
2,100,0.177113953,0.002
2,100,0.182437151,0.002
2,100,0.187839017,0.002
2,100,0.193319543,0.002
2,100,0.198878721,0.002
2,100,0.204516541,0.002
2,100,0.210232996,0.002
2,100,0.216028075,0.002
2,100,0.22190177,0.002
2,100,0.227854071,0.002
2,100,0.23388497,0.002
2,100,0.239994455,0.002
2,100,0.246182519,0.002
2,100,0.252449151,0.002
2,100,0.258794341,0.002
2,100,0.265218079,0.002
2,100,0.271720355,0.002
2,100,0.278301159,0.002
2,100,0.28496048,0.002
2,100,0.291698308,0.002
2,100,0.298514632,0.002
2,100,0.305409442,0.002
2,100,0.312382726,0.002
2,100,0.319434474,0.002
2,100,0.326564674,0.002
2,100,0.333773315,0.002
2,100,0.341060386,0.002
2,100,0.348425876,0.002
2,100,0.355869772,0.002
2,100,0.363392062,0.002
2,100,0.370992736,0.002
2,100,0.378671781,0.002
2,100,0.386429184,0.002
2,100,0.394264934,0.002
2,100,0.402179019,0.002
2,100,0.410171425,0.002
2,100,0.41824214,0.002
2,100,0.426391151,0.002
2,100,0.434618447,0.002
